Org,Project,URL,Published,Tags,Section,Subject,Authors,Org Type,Tools Used,Backstory,Notes
ABC News,Japan Earthquake: before and after,http://www.abc.net.au/news/specials/japan-quake-2011/,,,,,Andrew Kesper,national,,,
ABC News,Pluto comes into focus,http://www.abc.net.au/news/2015-07-09/pluto-comes-into-focus/6566818,7/9/2015,"interactive presentation, timeline, video",,,"Ben Spraggon, Ash Kyd, Colin Gourlay",national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Arizona Daily Star,"Liens and foreclosures, broken down by company",http://azstarnet.com/app/maps/foreclosures/,,interactive map,,,,national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Arizona Central,Yarnell Hill Fire: Remembering the fallen firefighters,http://www.azcentral.com/news/free/20130701yarnell-hill-fire-firefighters-names.html,7/2/2013,interactive feature,,,,national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
The Wall Street Journal,"Inside an FBI Hostage Crisis: A Stolen Boy, an Angry Loner, an Underground Bunker",http://graphics.wsj.com/hostage/,2015,"interactive presentation, video, illustration, document, audio",,,,national,,,
The Wall Street Journal,India's Great Parcel Race,http://graphics.wsj.com/indias-great-parcel-race/,10/22/2015,"interactive feature, interactive map, video",,,Tynan DeBold,national,,,
The Wall Street Journal,How the Government Predicts Race and Ethnicity,http://graphics.wsj.com/ally-settlement-race-calculator/,10/29/2015,"interactive feature, crowd source",,,Martin Burch,national,,,
The Wall Street Journal,Behind the Scenes With a Ballerina at Lincoln Center,http://www.wsj.com/articles/behind-the-scenes-with-a-ballerina-at-lincoln-center-1446646806?tesla=y,11/4/2015,"VR, video",,,,national,,,
The Wall Street Journal,Election 2016: The Battle on Facebook,http://graphics.wsj.com/elections/2016/facebook-gop/,11/10/2015,"interactive graphic, static map",,,"Natalie Andrews, Dante Chinni, Brian McGill",national,,,
The Wall Street Journal,The Federal Reserve's Shifting Makeup,http://graphics.wsj.com/fed-composition/,11/10/2015,interactive graphic,,,"Andrew Van Dam, Josh Zumbrun",national,,,
The Wall Street Journal,A New Myanmar?,http://graphics.wsj.com/myanmar-election/,2015,"interactive feature, interactive graphic, interactive map, video, timeline",,,"Andrew James, MinJung Kim",national,,,
The Wall Street Journal,"Meanwhile, Near Saturn...",http://graphics.wsj.com/saturn/,11/20/2015,"interactive feature, video",,,Jon Keegan,national,,,
The Wall Street Journal,Population Implosion: How Demographics Rule the Global Economy,http://www.wsj.com/articles/how-demographics-rule-the-global-economy-1448203724,11/22/2015,"interactive presentation, illustration, interactive graphic",,,"Greg Ip, Jimmy Turrell",national,,,
The Wall Street Journal,Malaysia's 1MDB Decoded: How Millions Went Missing,http://graphics.wsj.com/1mdb-decoded/,11/22/2015,"interactive feature, interactive graphic, video, timeline",,,"Tynan DeBold, Oliver Osborne, Tom Di Fonzo, Paolo Bosonin",national,,,
The Wall Street Journal,A Moment of Silence for Paris,http://graphics.wsj.com/paris-moment-of-silence/,11/19/2015,interactive feature,,,"Ana Becker, Taylor Umlauf, Julia Wolfe",national,,,
The Wall Street Journal,European Banks’ Nonperforming Loans,http://graphics.wsj.com/european-banks-nonperforming-loans-2015/,11/25/2015,"interactive graphic, database",,,"Elliot Bentley, Pat Minczeski",national,,,
The Wall Street Journal,The World's Carbon Challenge,http://graphics.wsj.com/climate-talks/,10/30/2015,"interactive map, interactive graphic, time series, static map, static graphic",,,"Josh Ulick, Lakshmi Ketineni, Max Rust",national,,,
The Wall Street Journal,The Year in Interactive Graphics,http://graphics.wsj.com/wsj-interactives-2015/,12/11/2015,"interactive feature, gif",,,,national,,,
The Wall Street Journal,The NFL Coach Family Tree,http://graphics.wsj.com/nfl-coaches/,12/9/2015,"interactive feature, interactive graphic",,,"Roger Kenny, Jessia Ma",national,,,
The Wall Street Journal,Play ‘Janet Yellen’ Bingo,http://graphics.wsj.com/yellen-bingo/,12/16/2015,game,,,"Sarah Portlock, WSJ News Graphics",national,,,
The Wall Street Journal,How Fed Rates Move Markets,http://graphics.wsj.com/reacting-to-fed-rates/,12/16/2015,"interactive graphic, time series",,,"Pat Minczeski, Martin Burch, Elliot Bentley",national,,,
The Wall Street Journal,State of the Union: Obama’s Progress on His Agenda,http://graphics.wsj.com/sotu-proposals/,1/12/2016,interactive feature,,,"Natalie Andrews, Brian McGill",national,,,
The Wall Street Journal,One in 292 Million: Your chances of winning the Powerball jackpot are one in 292 million. Here's what that looks like.,http://graphics.wsj.com/lottery-odds/,1/13/2016,interactive feature,,,Ana Becker,national,,,
The Wall Street Journal,The Super Slump,http://graphics.wsj.com/commodities-super-slump/,1/20/2016,interactive graphic,,,"Alex MacDonald, Michael Ovaska",national,,,
The Wall Street Journal,The WSJ Cheat Sheet to Weather Small Talk,http://graphics.wsj.com/weather-small-talk/?mod=e2tw#/?l=94728,1/22/2016,interactive feature,,,"Jon Keegan, Martin Burch, Ana Becker",national,,,
The Wall Street Journal,Test Your Data IQ: Who’s Been Left Behind by the Recovery,http://blogs.wsj.com/economics/2016/01/25/test-your-data-iq-whos-been-left-behind-by-the-recovery/,1/25/2016,"static graphic, game",,,"Andrew Van Dam, Lam Thuy Vo",national,,,
The Wall Street Journal,How Trump Happened,http://graphics.wsj.com/elections/2016/how-trump-happened/,1/26/2016,"interactive feature, interactive graphic, illustration",,,"Julia Wolfe, Randy Yeip, Aaron Zitner, Paul Antonson",national,,,
The Wall Street Journal,How Sanders Happened,http://graphics.wsj.com/elections/2016/how-sanders-happened/,2/1/2016,"interactive feature, interactive graphic, illustration",,,"Julia Wolfe, Randy Yeip, Aaron Zitner, Paul Antonson",national,,,
The Wall Street Journal,2016 Election Polls,http://graphics.wsj.com/elections/2016/polls/,2016,"interactive graphic, illustration",,Election 2016,WSJ News Graphics,national,,,
The Wall Street Journal,Who’s Running for President in 2016?,http://graphics.wsj.com/elections/2016/candidate-tracker/#/announced,2016,interactive feature,,Election 2016,WSJ News Graphics,national,,,
The Wall Street Journal,"Who Voted in New Hampshire, and How",http://graphics.wsj.com/elections/2016/new-hampshire-primaries-exit-polls/,2/9/2016,"interactive feature, static graphic",,Election 2016,"Randy Yeip, Cecilia Reyes",national,,,
The Wall Street Journal,The 2016 Money Race,http://graphics.wsj.com/elections/2016/campaign-finance/,7/15/2015,interactive feature,,Election 2016,WSJ News Graphics,national,,,
The Wall Street Journal,How the Iowa Caucuses Work,http://graphics.wsj.com/elections/2016/how-do-the-iowa-caucuses-work/,1/26/2016,"interactive feature, illustration",,Election 2016,WSJ News Graphics,national,,,
The Wall Street Journal,The People and Places Candidates are Winning,http://graphics.wsj.com/elections/2016/people-and-places/,2/10/2016,"static graphic, static map, interactive graphic, illustration, gif",,Election 2016,"Randy Yeip, Stuart A. Thompson, Max Rust",national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Washington Post,Top Secret America,http://projects.washingtonpost.com/top-secret-america/,,,,,,national,,,
Washington Post,Mapping the census,http://www.washingtonpost.com/wp-srv/special/nation/census/2010/,,,,,"Kat Downs, Dan Keating and Nathaniel Vaughn Kelso",national,,,
Washington Post,Unemployment rate by county,http://www.washingtonpost.com/wp-srv/special/nation/unemployment-by-county/,,,,,"Kat Downs, Mary Kate Cannistra and Nathaniel Vaughn Kelso",national,,,
Washington Post,The Climate Agenda,http://www.washingtonpost.com/wp-srv/special/climate-change/global-emissions.html,,,,,"Wilson Andrews, Alicia Cypress, Jacqueline Kazil, Todd Lindeman and Karen Yourish",national,,,
Washington Post,Exit poll interactive,,,,,,,national,,,
Washington Post,Battles and Casualties of the Civil War map,http://www.washingtonpost.com/wp-srv/lifestyle/special/civil-war-interactive/civil-war-battles-and-casualties-interactive-map/,,,,,Gene Thorp,national,,,
Washington Post,Since the supercommittee didn't reach a deal,http://www.washingtonpost.com/wp-srv/special/politics/supercommittee-deadlines/,,,,,,national,,,
Washington Post,The delegate race,http://www.washingtonpost.com/wp-srv/special/politics/primary-tracker/,,,,,"Sisi Wei, Dan Keating, Karen Yourish and Aaron Blake",national,,,
Washington Post,Stepping up to the GOP nomination,http://www.washingtonpost.com/wp-srv/special/politics/delegate-tracker-2012/,,,,,"Todd Lindeman, Aaron Blake, Sisi Wei and Karen Yourish",national,,,
Washington Post,Tracking TV ads in the presidential campaign,http://www.washingtonpost.com/wp-srv/special/politics/track-presidential-campaign-ads-2012/,,,,,"Wilson Andrews, Jason Bartz, Jonathan Forsythe, Dan Keating, Hal Straus, James Wilkerson and Karen Yourish",national,,,
Washington Post,Inside the Penn State scandal,http://www.washingtonpost.com/wp-srv/special/sports/case-against-sandusky/index.html?tid=sm_twitter_washingtonpost,,,,,Bonnie Berkowitz and Laura Stanton,national,,,
Washington Post,The candidates on the issues,http://www.washingtonpost.com/wp-srv/special/politics/where-gop-candidates-stand-on-issues/,,,,,"Steven Ginsberg, Karen Yourish and Laura Stanton",national,,,
Washington Post,"The end of Gaddafi's era, and what's next for Libya's government",http://www.washingtonpost.com/wp-srv/special/world/gaddafi-final-hours/,,,,,"Laura Stanton, Gene Thorp, Sisi Wei and Karen Yourish",national,,,
Washington Post,"Building the U.S. tax code, break by break",http://www.washingtonpost.com/wp-srv/special/politics/tax-code-break-by-break/?hpid=z1,,,,,,national,,,
Washington Post,You choose: who gets paid (and who doesn't),http://www.washingtonpost.com/wp-srv/special/politics/federal-debt-limit-you-choose-who-gets-paid/,,,,,"Wilson Andrews, Todd Lindeman and Pam Tobey",national,,,
Washington Post,Votes that pushed us into the red,http://www.washingtonpost.com/wp-srv/special/outlook/votes-that-pushed-us-into-the-red/,,,,,"Karen Yourish, Laura Stanton, Hannah Fairfield and Kat Downs",national,,,
Washington Post,Our mountain of debt,http://www.washingtonpost.com/wp-srv/special/business/foreign-held-us-debt/,,,,,Heather Billings and Todd Lindeman,national,,,
Washington Post,In search of a debt deal,http://www.washingtonpost.com/wp-srv/special/politics/sorting-out-the-budget-proposals/,,,,,"Kat Downs, Laura Stanton and Karen Yourish",national,,,
Washington Post,Middle East and North Africa in turmoil,http://www.washingtonpost.com/wp-srv/special/world/middle-east-protests/?sid=ST2011021703400,,,,,"Sam Sanders, Wilson Andrews, Frank Yonkof",national,,,
Washington Post,Supreme Court justices through history,http://www.washingtonpost.com/wp-srv/special/national/supreme-court/2010/justices/index.html,,,,,Karen Yourish and Nathaniel Vaughn Kelso,national,,,
Washington Post,House passes first version of health-care bill Nov. 7,http://www.washingtonpost.com/wp-srv/special/politics/votes/house/healthcare/index.html,,,,,"Karen Yourish, Ryan O'Neil and Laura Stanton",national,,,
Washington Post,What's at stake on Super Tuesday?,http://www.washingtonpost.com/wp-srv/special/politics/super-tuesday-2012/?hpid=z2,,,,,"Todd Lindeman, Aaron Blake, Sisi Wei and Karen Yourish",national,,,
Washington Post,Campaign Finance Explorer,http://www.washingtonpost.com/wp-srv/special/politics/campaign-finance/,,,,,"Wilson Andrews, Jason Bartz, T.W. Farnam, James Wilkerson, Karen Yourish",national,,,
Washington Post,D.C. Schools Scorecard,http://www.washingtonpost.com/wp-srv/metro/interactives/dcschools/scorecard.html,,,,,"Dan Keating, Laris Karklis, Adrian Holovaty, Nelson Hsu And Liz Heron",national,,,
Washington Post,Pick Mitt Romney’s vice president,http://www.washingtonpost.com/wp-srv/special/politics/pick-vice-president-for-romney-game/index.html,,,,,"Wilson Andrews, Chris Cillizza, Laura Stanton and Karen Yourish",national,,,
Washington Post,Predict Obama's odds in the 2012 election,http://www.washingtonpost.com/wp-srv/special/politics/2012-election-predictor/,,,,,"Jeremy Bowers, Emily Chow and Ezra Klein",national,,http://source.mozillaopennews.org/en-US/learning/predicting-future-elections-edition/,Washington Post Election Predictor - http://apps.washingtonpost.com/politics/predictor/calculate/
Washington Post,2012 Election Map: The Race for the Presidency,http://www.washingtonpost.com/wp-srv/special/politics/election-map-2012/president/?hpid=z1,5/16/2012,,,,"Wilson Andrews, Chris Cillizza, Laris Karklis, Ted Mellnik, Serdar Tumgoren, Karen Yourish",national,,,
Washington Post,What does the Supreme Court's health-care ruling mean for me?,http://www.washingtonpost.com/wp-srv/special/politics/what-health-bill-means-for-you/?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost,3/21/2010,,,,"Wilson Andrews, Karen Yourish and N.C. Aizenman",national,,,
Washington Post,Heat vs. Mavericks: Follow the lead,http://www.washingtonpost.com/wp-srv/special/sports/nba-finals-scoring/,6/9/2011,interactive graphic,,,"Bonnie Berkowitz, Heather Billings, Kat Downs, Dan Keating and Laura Stanton",national,,,
Washington Post,Gymnastics Scoring: The Definition of Perfection,http://www.washingtonpost.com/wp-srv/special/sports/gymnastics-scoring-the-definition-of-perfection/,7/26/2012,,,,"Wilson Andrews, Bonnie Berkowitz and Kat Downs",national,,,
Washington Post,Dressed for a world record?,http://www.washingtonpost.com/wp-srv/special/sports/olympic-swimming-dressed-for-a-world-record/,7/25/2012,interactive graphic,,,"Wilson Andrews, Bonnie Berkowitz, Bryan Flaherty, Todd Lindeman",national,,,
Washington Post,London Eyes,http://www.washingtonpost.com/wp-srv/sports/olympics/london-eyes/,7/12/2012,interactive map,,,Katie Park,national,,,
Washington Post,Keeping time on the Olympic track,http://www.washingtonpost.com/sports/keeping-time-on-the-olympic-track/2012/07/17/gJQAS4EqrW_video.html,7/17/2012,"animation, video",,,,national,,,
Washington Post,Keeping time at the Olympic pool,http://www.washingtonpost.com/sports/keeping-time-at-the-olympic-pool/2012/07/17/gJQApFRqrW_video.html,7/17/2012,"animation, video",,,,national,,,
Washington Post,@MentionMachine Social Index,http://www.washingtonpost.com/business/social-index,,,,,,national,,,
Washington Post,Wonkblog: @MentionMachine,http://www.washingtonpost.com/blogs/election-2012/wp/tag/mentionmachine/,8/17/2012,,,,,national,,,
Washington Post,Campaign 2012 | Republican National Convention,http://www.washingtonpost.com/grid/republican-national-convention/,2012,"interactive presentation, video",,,,national,Masonry,,
Washington Post,Campaign 2012 | The Issue Engine,http://apps.washingtonpost.com/politics/transcripts/2012/presidential/economy/,2012,,,,,national,,,
Washington Post,Campaign 2012 | Say What: Paul Ryan on America's tough issues,http://apps.washingtonpost.com/politics/transcripts/2012/presidential/live/734/?hpid=z3,2012,,,,,national,,,
Washington Post,Campaign 2012 | Democratic National Convention,http://www.washingtonpost.com/grid/democratic-national-convention/,2012,"interactive presentation, video",,,,national,Masonry,,
Washington Post,"Running in the Red | Building the U.S. tax code, break by break",http://www.washingtonpost.com/wp-srv/special/politics/tax-code-break-by-break/,9/18/2011,"interactive graphic, static graphic",,,"Kat Downs, Laura Stanton, Karen Yourish",national,,,
Washington Post,Reality Check: Answers to key questions about taxes,http://www.washingtonpost.com/wp-srv/special/politics/tax-reality-check/index.html,9/26/2011,"interactive presentation, static graphic",,,,national,,,
Washington Post,Our mountain of debt,http://www.washingtonpost.com/wp-srv/special/business/foreign-held-us-debt/,7/17/2011,"interactive graphic, static graphic",,,"Heather Billings, Todd Lindeman",national,,,
Washington Post,Showdown over the debt ceiling,http://www.washingtonpost.com/wp-srv/special/politics/federal-debt-explainer/,5/31/2011,"animation, video, explainer",,,"Sohail Al-Jamea, Laura Stanton, Karen Yourish",national,,,
Washington Post,In search of a debt deal,http://www.washingtonpost.com/wp-srv/special/politics/sorting-out-the-budget-proposals/,5/20/2011,interactive graphic,,,"Kat Downs, Laura Stanton, Karen Yourish",national,,,
Washington Post,Reality Check: Who doesn't pay federal taxes,http://www.washingtonpost.com/wp-srv/special/politics/tax-reality-check/notax.html,9/23/2011,interactive graphic,,,"Karen Yourish, Laura Stanton",national,,,
Washington Post,2012 Election: The race for the presidency/Senate control/House control/Governor,http://www.washingtonpost.com/wp-srv/special/politics/election-map-2012/president/,9/24/2012,"interactive graphic, interactive map",,,"Wilson Andrews, Aaron Blake, Serdar Tumgoren",national,,,
Washington Post,Campaign 2012 | 2012 Presidential Campaign Finance Explorer,http://www.washingtonpost.com/wp-srv/special/politics/campaign-finance/,9/25/2012,interactive graphic,,,"Jason Bartz, T.W. Farnam, Sisi Wei, Karen Yourish",national,,,
Washington Post,Ten years since the D.C. sniper shootings,http://www.washingtonpost.com/wp-srv/special/local/sniper-10-year-anniversary/,10/2/2012,"timeline, map",,,,national,,,
Washington Post,A close-up look at congressional wealth,http://www.washingtonpost.com/wp-srv/special/capitol-assets/congressional-wealth-risk-matrix/,10/6/2012,interactive graphic,,,"Wilson Andrews, Jason Bartz, Emily Chow, Laura Stanton, Karen Yourish",national,,,
